,code,hwlwmc,spfwfljc,desc
4230,2010500000000000000,其他加工劳务,劳务,指除稀土冶炼分离产品加工劳务、稀土金属及合金加工费、垃圾处理、污泥处理处置劳务、污水处理劳务、工业废气处理劳务以外的其他加工劳务。
4231,2010600000000000000,稀土金属及合金加工费,稀土产品加工费,指稀土金属加工劳务、稀土金属加工费、稀土合金加工劳务、稀土合金加工费
4232,2020000000000000000,修理修配劳务,劳务,指受托对损伤和丧失功能的货物进行修复，使其恢复原状和功能的业务。
4233,2030000000000000000,油气田企业为生产原油、天然气提供的生产性劳务,劳务,生产性劳务是指油气田企业为生产原油、天然气，从地质普查、勘探开发到原油天然气销售的一系列生产过程所发生的劳务（具体见《增值税生产性劳务征税范围注释》）。
4234,2040000000000000000,矿产资源开采、挖掘、切割、破碎、分拣、洗选等劳务,劳务,包括矿产资源开采、挖掘、切割、破碎、分拣、洗选等。
4235,3000000000000000000,销售服务,销售服务,
4236,3010000000000000000,交通运输服务,运输服务,指使用运输工具将货物或者旅客送达目的地，使其空间位置得到转移的业务活动。
4237,3010100000000000000,陆路运输服务,运输服务,指通过陆路（地上或者地下）运送货物或者旅客的运输业务活动。
4238,3010101000000000000,陆路旅客运输服务,运输服务,指通过陆路（地上或者地下）运送旅客的运输业务活动。
4239,3010101010000000000,铁路旅客运输服务,运输服务,指通过铁路运送旅客的运输业务活动。
4240,3010101010100000000,国内铁路旅客运输服务,运输服务,指起运地和目的地都在境内的铁路旅客运输业务活动。
4241,3010101010200000000,国际铁路旅客运输服务,运输服务,指通过铁路从境内载运旅客出境、从境外载运旅客入境，以及在境外载运旅客的运输业务活动。
4242,3010101010300000000,港澳台铁路旅客运输服务,运输服务,指通过铁路往返香港、澳门、台湾，以及在香港、澳门、台湾提供的旅客运输业务活动。
4243,3010101020000000000,道路旅客运输服务,运输服务,
4244,3010101020100000000,公路旅客运输服务,运输服务,指城市以外道路的旅客运输业务活动。
4245,3010101020101000000,长途汽车旅客运输服务,运输服务,指通过汽车提供的长途旅客运输业务活动
4246,3010101020101010000,国内长途汽车旅客运输服务,运输服务,指起运地和目的地都在境内的长途旅客运输业务活动，含长途班车服务。
4247,3010101020101020000,国际长途汽车旅客运输服务,运输服务,指通过道路从境内载运旅客出境、从境外载运旅客入境，以及在境外载运旅客的运输业务活动。
4248,3010101020101030000,港澳台长途汽车旅客运输服务,运输服务,指通过道路往返香港、澳门、台湾，以及在香港、澳门、台湾提供的旅客运输业务活动。
4249,3010101020102000000,其他公路旅客运输服务,运输服务,指汽车以外的其他运输工具提供的旅客运输业务活动。
4250,3010101020200000000,城市旅客公共交通运输服务,运输服务,指城市道路旅客运输业务活动。
4251,3010101020201000000,公共电汽车客运服务,运输服务,指通过公共电汽车提供的旅客运输业务活动。
4252,3010101020202000000,城市轨道交通服务,运输服务,指通过城市地铁、轻轨、有轨电车等轨道交通提供的旅客运输业务活动。
4253,3010101020203000000,出租汽车客运服务,运输服务,指轿车出租计程、轿车出租包车、中型客车出租、大型客车出租客运业务活动，含城市班车服务。
4254,3010101020204000000,索道客运服务,运输服务,
4255,3010101020299000000,其他城市旅客公共交通服务,运输服务,指其他未列明的城市旅客运输活动。
4256,3010102000000000000,陆路货物运输服务,运输服务,指通过陆路（地上或者地下）运送货物的运输业务活动。
4257,3010102010000000000,铁路货物运输服务,运输服务,指通过铁路运送货物的运输业务活动。
4258,3010102010100000000,国内铁路货物运输服务,运输服务,指起运地、目的地都在境内的铁路货物运输业务活动。
4259,3010102010200000000,国际铁路货物运输服务,运输服务,指通过铁路从境内载运货物出境、从境外载运货物入境以及在境外载运货物的运输业务活动。
4260,3010102010300000000,港澳台铁路货物运输服务,运输服务,指通过铁路往返香港、澳门、台湾以及在香港、澳门、台湾提供的货物运输业务活动。
4261,3010102020000000000,道路货物运输服务,运输服务,指所有道路的货物运输活动。
4262,3010102020100000000,国内道路货物运输服务,运输服务,指起运地、目的地都在境内的道路货物运输业务活动。
4263,3010102020200000000,国际道路货物运输服务,运输服务,指通过道路从境内载运货物出境、从境外载运货物入境以及在境外载运货物的运输业务活动。
4264,3010102020300000000,港澳台道路货物运输服务,运输服务,指通过道路往返香港、澳门、台湾以及在香港、澳门、台湾提供的货物运输业务活动。
4265,3010102990000000000,其他陆路货物运输服务,运输服务,
4266,3010102990100000000,国内其他陆路货物运输服务,运输服务,指起运地、目的地都在境内的其他陆路货物运输业务。
4267,3010102990200000000,国际其他陆路货物运输服务,运输服务,指通过其他陆运方式从境内载运货物出境、从境外载运货物入境以及在境外载运货物的运输业务活动。
4268,3010102990300000000,港澳台其他陆路货物运输服务,运输服务,指通过其他陆运方式往返香港、澳门、台湾以及在香港、澳门、台湾提供的货物运输业务活动。
4269,3010200000000000000,水路运输服务,运输服务,指通过江、河、湖、川等天然、人工水道或者海洋航道运送货物或者旅客的运输业务活动。
4270,3010201000000000000,水路旅客运输服务,运输服务,指通过江、河、湖、川等天然、人工水道或者海洋航道运送旅客的运输业务活动。
4271,3010201010000000000,国内水路旅客运输服务,运输服务,指起运地和目的地都在境内的水路旅客运输业务活动，含轮客渡服务。
4272,3010201020000000000,国际水路旅客运输服务,运输服务,指通过水路运输方式在境内载运旅客出境、从境外载运旅客入境以及在境外载运旅客的运输业务活动。
4273,3010201030000000000,港澳台水路旅客运输服务,运输服务,指通过水路运输方式往返香港、澳门、台湾，以及在香港、澳门、台湾提供的旅客运输业务活动。
4274,3010202000000000000,水路货物运输服务,运输服务,指通过江、河、湖、川等天然、人工水道或者海洋航道运送货物的运输业务活动。
4275,3010202010000000000,国内水路货物运输服务,运输服务,指起运地和目的地都在境内的水路货物运输业务活动。
4276,3010202020000000000,国际水路货物运输服务,运输服务,指通过水路运输方式从境内载运货物出境、从境外载运货物入境以及在境外载运货物的运输业务活动。
4277,3010202030000000000,港澳台水路货物运输服务,运输服务,指通过水路运输方式往返香港、澳门、台湾以及在香港、澳门、台湾提供的货物运输业务活动。
4278,3010203000000000000,水路运输期租业务,运输服务,指运输企业为租船人完成某一特定航次的运输任务并收取租赁费的业务。
4279,3010203010000000000,水路旅客运输期租业务,运输服务,指运输企业为租船人完成某一特定航次的运输货物任务并收取租赁费的业务。
4280,3010203020000000000,水路货物运输期租业务,运输服务,指运输企业为租船人完成某一特定航次的运输旅客任务并收取租赁费的业务。
4281,3010204000000000000,水路运输程租业务,运输服务,指运输企业将配备有操作人员的船舶承租给他人使用一定期限，承租期内听候承租方调遣，不论是否经营，均按天向承租方收取租赁费，发生的固定费用均由船东负担的业务。
4282,3010204010000000000,水路旅客运输程租业务,运输服务,指运输企业将配备有操作人员的船舶承租给他人使用（主要用于旅客运输）一定期限，承租期内听候承租方调遣，不论是否经营，均按天向承租方收取租赁费，发生的固定费用均由船东负担的业务。
4283,3010204020000000000,水路货物运输程租业务,运输服务,指运输企业将配备有操作人员的船舶承租给他人使用（主要用于货物运输）一定期限，承租期内听候承租方调遣，不论是否经营，均按天向承租方收取租赁费，发生的固定费用均由船东负担的业务。
4284,3010300000000000000,航空运输服务,运输服务,指通过空天航线运送货物或者旅客的运输业务活动。
4285,3010301000000000000,航空客货运输服务,运输服务,指通过空中航线运送货物或者旅客的运输业务活动。
4286,3010301010000000000,航空旅客运输服务,运输服务,指通过空中航线运送旅客的运输业务活动。
4287,3010301010100000000,国内航空旅客运输服务,运输服务,指起运地和目的地都在境内的航空旅客运输业务活动。
4288,3010301010200000000,国际航空旅客运输服务,运输服务,指通过航空运输方式在境内载运旅客出境、从境外载运旅客入境以及在境外载运旅客的运输业务活动。
4289,3010301010300000000,港澳台航空旅客运输服务,运输服务,指通过航空运输方式往返香港、澳门、台湾以及在香港、澳门、台湾提供的旅客运输业务活动。
4290,3010301020000000000,航空货物运输服务,运输服务,指通过空中航线运送货物的运输业务活动。
4291,3010301020100000000,国内航空货物运输服务,运输服务,指起运地和目的地都在境内的航空货物运输业务活动。
4292,3010301020200000000,国际航空货物运输服务,运输服务,指通过航空运输方式从境内载运货物出境、从境外载运货物入境以及在境外载运货物的运输业务活动。
4293,3010301020300000000,港澳台航空货物运输服务,运输服务,指通过航空运输方式往返香港、澳门、台湾以及在香港、澳门、台湾提供的货物运输业务活动。
